1	1.250000	0.506439	0.402775	0.010258	0.000551
2	2.500000	0.510375	0.487124	0.014395	0.000397
3	3.750000	0.513888	0.643128	0.017431	0.000333
4	5.000000	0.517194	0.795099	0.019894	0.000296
5	6.250000	0.520374	0.942017	0.021984	0.000271
6	7.500000	0.523472	1.084692	0.023807	0.000254
7	8.750000	0.526511	1.223477	0.025423	0.000241
8	10.000000	0.529509	1.359118	0.026875	0.000230
9	11.250000	0.532477	1.491982	0.028191	0.000222
10	12.500000	0.535424	1.622272	0.029392	0.000216
11	13.750000	0.538355	1.750155	0.030494	0.000210
12	15.000000	0.541277	1.876462	0.031510	0.000206
13	16.250000	0.544192	2.000658	0.032449	0.000202
14	17.500000	0.547106	2.123160	0.033321	0.000199
15	18.750000	0.550020	2.244247	0.034132	0.000196
16	20.000000	0.552938	2.364206	0.034887	0.000194
17	21.250000	0.555860	2.482233	0.035592	0.000192
18	22.500000	0.558790	2.599109	0.036251	0.000190
19	23.750000	0.561728	2.715060	0.036867	0.000189
20	25.000000	0.564677	2.829883	0.037444	0.000188
21	26.250000	0.567636	2.943664	0.037984	0.000187
22	27.500000	0.570608	3.055760	0.038491	0.000186
23	28.750000	0.573595	3.168379	0.038966	0.000185
24	30.000000	0.576596	3.279606	0.039410	0.000185
25	31.250000	0.579613	3.390084	0.039828	0.000185
26	32.500000	0.582647	3.499872	0.040218	0.000184
27	33.750000	0.585700	3.609768	0.040584	0.000184
28	35.000000	0.588771	3.717565	0.040927	0.000185
29	36.250000	0.591861	3.825132	0.041247	0.000185
30	37.500000	0.594971	3.932310	0.041547	0.000185
31	38.750000	0.598102	4.039093	0.041826	0.000185
32	40.000000	0.601255	4.145389	0.042086	0.000186
33	41.250000	0.604431	4.251088	0.042329	0.000186
34	42.500000	0.607628	4.355629	0.042555	0.000187
35	43.750000	0.610850	4.461668	0.042763	0.000187
36	45.000000	0.614096	4.566802	0.042956	0.000188
37	46.250000	0.617368	4.671611	0.043133	0.000189
38	47.500000	0.620665	4.775893	0.043297	0.000190
39	48.750000	0.623989	4.880043	0.043446	0.000191
40	50.000000	0.627340	4.984025	0.043582	0.000192
41	51.250000	0.630719	5.087785	0.043706	0.000193
42	52.500000	0.634126	5.191532	0.043817	0.000194
43	53.750000	0.637563	5.295113	0.043917	0.000195
44	55.000000	0.641028	5.398592	0.044005	0.000196
45	56.250000	0.644525	5.502281	0.044082	0.000197
46	57.500000	0.648052	5.605782	0.044149	0.000199
47	58.750000	0.651612	5.710876	0.044205	0.000200
48	60.000000	0.655203	5.813140	0.044252	0.000201
49	61.250000	0.658827	5.916432	0.044290	0.000203
50	62.500000	0.662485	6.020224	0.044318	0.000204
51	63.750000	0.666176	6.123275	0.044339	0.000206
52	65.000000	0.669903	6.229842	0.044349	0.000207
53	66.250000	0.673666	6.336639	0.044350	0.000209
54	67.500000	0.677465	6.439281	0.044346	0.000210
55	68.750000	0.681300	6.546298	0.044333	0.000212
56	70.000000	0.685176	6.654739	0.044311	0.000214
57	71.250000	0.689088	6.757826	0.044285	0.000216
58	72.500000	0.693041	6.868751	0.044248	0.000218
59	73.750000	0.697032	6.974277	0.044208	0.000220
60	75.000000	0.701065	7.085849	0.044159	0.000221
61	76.250000	0.705140	7.194993	0.044104	0.000223
62	77.500000	0.709257	7.305737	0.044043	0.000225
63	78.750000	0.713417	7.417491	0.043977	0.000228
64	80.000000	0.717622	7.530536	0.043904	0.000230
65	81.250000	0.721871	7.644925	0.043825	0.000232
66	82.500000	0.726166	7.760760	0.043741	0.000234
67	83.750000	0.730507	7.878437	0.043652	0.000236
68	85.000000	0.734896	7.997928	0.043557	0.000239
69	86.250000	0.739333	8.119374	0.043457	0.000241
70	87.500000	0.743820	8.243184	0.043352	0.000244
71	88.750000	0.748357	8.369047	0.043242	0.000246
72	90.000000	0.752945	8.498090	0.043128	0.000249
73	91.250000	0.757585	8.630255	0.043009	0.000251
74	92.500000	0.762278	8.765925	0.042886	0.000254
75	93.750000	0.767025	8.904909	0.042758	0.000257
76	95.000000	0.771828	9.051528	0.042626	0.000260
77	96.250000	0.776687	9.202708	0.042489	0.000263
78	97.500000	0.781604	9.359565	0.042349	0.000265
79	98.750000	0.786580	9.523643	0.042205	0.000268
80	100.000000	0.791615	9.697110	0.042056	0.000272
