1	0.024623	0.501655	0.110215	0.001498	0.003680
2	0.097887	0.505352	0.318400	0.002921	0.001922
3	0.217987	0.511085	0.642822	0.004229	0.001366
4	0.381966	0.518846	1.060457	0.005390	0.001110
5	0.585786	0.528619	1.552134	0.006387	0.000977
6	0.824430	0.540374	2.100105	0.007214	0.000905
7	1.092019	0.554055	2.688474	0.007872	0.000870
8	1.381966	0.569568	3.303902	0.008373	0.000860
9	1.687131	0.586766	3.934794	0.008732	0.000868
10	2.000000	0.605429	4.572115	0.008967	0.000889
11	2.312869	0.625251	5.208513	0.009099	0.000920
12	2.618034	0.645822	5.838225	0.009148	0.000960
13	2.907981	0.666618	6.457148	0.009136	0.001006
14	3.175570	0.687000	7.059586	0.009080	0.001055
15	3.414214	0.706232	7.639533	0.009000	0.001105
16	3.618034	0.723513	8.192303	0.008909	0.001153
17	3.782013	0.738029	8.706164	0.008822	0.001195
18	3.902113	0.749028	9.162462	0.008750	0.001229
19	3.975377	0.755894	9.525190	0.008700	0.001252
20	4.000000	0.758227	9.733150	0.008680	0.001261
