1	0.006165	0.500573	0.038696	0.000756	0.007242
2	0.024623	0.501657	0.096901	0.001502	0.003666
3	0.055260	0.503253	0.190440	0.002231	0.002489
4	0.097887	0.505359	0.315212	0.002937	0.001911
5	0.152241	0.507975	0.469029	0.003615	0.001574
6	0.217987	0.511099	0.649717	0.004260	0.001356
7	0.294720	0.514730	0.854929	0.004868	0.001207
8	0.381966	0.518867	1.082320	0.005437	0.001102
9	0.479188	0.523507	1.329600	0.005964	0.001025
10	0.585786	0.528647	1.594313	0.006448	0.000969
11	0.701104	0.534282	1.874295	0.006888	0.000928
12	0.824430	0.540408	2.167241	0.007284	0.000899
13	0.955003	0.547014	2.471289	0.007636	0.000879
14	1.092019	0.554093	2.784382	0.007947	0.000865
15	1.234633	0.561630	3.104607	0.008217	0.000858
16	1.381966	0.569608	3.430478	0.008448	0.000857
17	1.533109	0.578009	3.760347	0.008642	0.000859
18	1.687131	0.586806	4.092959	0.008803	0.000865
19	1.843082	0.595971	4.427029	0.008931	0.000875
20	2.000000	0.605468	4.761575	0.009030	0.000887
21	2.156918	0.615255	5.095383	0.009103	0.000903
22	2.312869	0.625287	5.427814	0.009153	0.000920
23	2.466891	0.635506	5.757901	0.009182	0.000940
24	2.618034	0.645853	6.085125	0.009192	0.000961
25	2.765367	0.656257	6.408715	0.009188	0.000984
26	2.907981	0.666643	6.728096	0.009170	0.001007
27	3.044997	0.676927	7.042544	0.009142	0.001032
28	3.175570	0.687020	7.351652	0.009106	0.001057
29	3.298896	0.696827	7.654641	0.009064	0.001083
30	3.414214	0.706248	7.950336	0.009019	0.001108
31	3.520812	0.715182	8.238400	0.008971	0.001132
32	3.618034	0.723526	8.508139	0.008924	0.001156
33	3.705280	0.731178	8.772618	0.008878	0.001177
34	3.782013	0.738040	9.025235	0.008834	0.001198
35	3.847759	0.744022	9.261857	0.008795	0.001216
36	3.902113	0.749039	9.478340	0.008761	0.001231
37	3.944740	0.753020	9.669320	0.008734	0.001244
38	3.975377	0.755906	9.828382	0.008713	0.001253
39	3.993835	0.757655	9.946218	0.008699	0.001259
40	4.000000	0.758240	9.998029	0.008694	0.001261
