1	0.050000	0.502980	0.194923	0.002110	0.002631
2	0.052852	0.503126	0.176550	0.002170	0.002556
3	0.055866	0.503279	0.185260	0.002231	0.002488
4	0.059053	0.503440	0.195038	0.002293	0.002423
5	0.062421	0.503609	0.205228	0.002357	0.002359
6	0.065981	0.503787	0.216117	0.002423	0.002298
7	0.069744	0.503975	0.227338	0.002490	0.002238
8	0.073722	0.504172	0.239395	0.002559	0.002180
9	0.077927	0.504380	0.251991	0.002629	0.002124
10	0.082372	0.504600	0.265196	0.002701	0.002070
11	0.087070	0.504830	0.279219	0.002775	0.002017
12	0.092036	0.505074	0.293978	0.002851	0.001966
13	0.097285	0.505330	0.309471	0.002928	0.001916
14	0.102834	0.505600	0.325758	0.003008	0.001868
15	0.108699	0.505885	0.343047	0.003089	0.001822
16	0.114899	0.506185	0.361110	0.003172	0.001777
17	0.121452	0.506501	0.380224	0.003257	0.001733
18	0.128380	0.506835	0.400301	0.003345	0.001691
19	0.135702	0.507187	0.421400	0.003434	0.001650
20	0.143442	0.507558	0.443789	0.003525	0.001610
21	0.151623	0.507950	0.467165	0.003618	0.001572
22	0.160271	0.508363	0.491933	0.003713	0.001535
23	0.169412	0.508799	0.517931	0.003810	0.001499
24	0.179075	0.509259	0.545270	0.003910	0.001464
25	0.189288	0.509745	0.574209	0.004011	0.001431
26	0.200085	0.510258	0.604499	0.004115	0.001398
27	0.211497	0.510799	0.636392	0.004220	0.001367
28	0.223560	0.511371	0.670055	0.004328	0.001337
29	0.236310	0.511976	0.705515	0.004438	0.001308
30	0.249789	0.512614	0.742721	0.004550	0.001280
31	0.264036	0.513289	0.781829	0.004664	0.001252
32	0.279095	0.514002	0.823125	0.004779	0.001226
33	0.295014	0.514756	0.866471	0.004897	0.001201
34	0.311840	0.515553	0.912134	0.005017	0.001177
35	0.329626	0.516396	0.960032	0.005139	0.001154
36	0.348426	0.517288	1.010548	0.005262	0.001131
37	0.368299	0.518232	1.063647	0.005388	0.001110
38	0.389306	0.519231	1.119277	0.005515	0.001089
39	0.411510	0.520289	1.177989	0.005643	0.001069
40	0.434981	0.521409	1.239565	0.005774	0.001051
41	0.459790	0.522595	1.304379	0.005905	0.001033
42	0.486015	0.523853	1.372384	0.006038	0.001016
43	0.513735	0.525185	1.443845	0.006172	0.000999
44	0.543037	0.526598	1.518872	0.006307	0.000984
45	0.574009	0.528096	1.597729	0.006443	0.000969
46	0.606748	0.529686	1.680470	0.006579	0.000955
47	0.641355	0.531374	1.767240	0.006716	0.000943
48	0.677935	0.533166	1.858519	0.006853	0.000930
49	0.716602	0.535070	1.954242	0.006990	0.000919
50	0.757474	0.537093	2.054547	0.007127	0.000909
51	0.800677	0.539244	2.159899	0.007263	0.000899
52	0.846344	0.541533	2.270315	0.007399	0.000891
53	0.894616	0.543968	2.386123	0.007533	0.000883
54	0.945642	0.546563	2.507504	0.007666	0.000876
55	0.999577	0.549327	2.634796	0.007796	0.000870
56	1.056589	0.552275	2.768241	0.007925	0.000865
57	1.116853	0.555420	2.908069	0.008050	0.000860
58	1.180553	0.558778	3.054575	0.008173	0.000857
59	1.247887	0.562367	3.208095	0.008292	0.000855
60	1.319062	0.566205	3.369045	0.008406	0.000854
61	1.394295	0.570313	3.537635	0.008516	0.000854
62	1.473820	0.574714	3.714223	0.008620	0.000855
63	1.557881	0.579434	3.899570	0.008718	0.000857
64	1.646736	0.584501	4.093563	0.008810	0.000861
65	1.740659	0.589948	4.297213	0.008895	0.000866
66	1.839940	0.595809	4.511320	0.008971	0.000873
67	1.944882	0.602135	4.713375	0.009040	0.000880
68	2.055810	0.608939	4.961235	0.009098	0.000891
69	2.173065	0.616302	5.218550	0.009145	0.000903
70	2.297008	0.624274	5.480669	0.009182	0.000917
71	2.428020	0.632917	5.756628	0.009207	0.000933
72	2.566504	0.642309	6.048831	0.009219	0.000952
73	2.712888	0.652533	6.358909	0.009218	0.000974
74	2.867620	0.663690	6.689652	0.009201	0.000999
75	3.031177	0.675895	7.044326	0.009170	0.001027
76	3.204063	0.689281	7.429371	0.009121	0.001060
77	3.386810	0.704007	7.849554	0.009055	0.001098
78	3.579979	0.720261	8.316937	0.008970	0.001142
79	3.784167	0.738264	8.850863	0.008866	0.001192
80	4.000000	0.758285	9.494754	0.008741	0.001249
