1	0.050000	0.500741	0.049957	0.002151	0.002549
2	0.100000	0.500958	0.029350	0.003046	0.001799
3	0.150000	0.501089	0.026369	0.003732	0.001468
4	0.200000	0.501174	0.023041	0.004311	0.001271
5	0.250000	0.501230	0.019099	0.004821	0.001137
6	0.300000	0.501267	0.014752	0.005282	0.001037
7	0.350000	0.501288	0.009879	0.005707	0.000960
8	0.400000	0.501296	0.004776	0.006103	0.000897
9	0.450000	0.501295	-0.000690	0.006475	0.000845
10	0.500000	0.501286	-0.006297	0.006828	0.000801
11	0.550000	0.501269	-0.012259	0.007164	0.000764
12	0.600000	0.501247	-0.018275	0.007485	0.000731
13	0.650000	0.501219	-0.024430	0.007794	0.000701
14	0.700000	0.501187	-0.030905	0.008091	0.000675
15	0.750000	0.501150	-0.037314	0.008379	0.000652
16	0.800000	0.501110	-0.043898	0.008657	0.000631
17	0.850000	0.501066	-0.050587	0.008927	0.000611
18	0.900000	0.501019	-0.057672	0.009190	0.000593
19	0.950000	0.500969	-0.064294	0.009446	0.000577
20	1.000000	0.500916	-0.071361	0.009696	0.000562
21	1.050000	0.500862	-0.078290	0.009940	0.000548
22	1.100000	0.500805	-0.085543	0.010178	0.000535
23	1.150000	0.500745	-0.092655	0.010412	0.000522
24	1.200000	0.500684	-0.099856	0.010641	0.000511
25	1.250000	0.500622	-0.107122	0.010865	0.000500
26	1.300000	0.500557	-0.114641	0.011086	0.000490
27	1.350000	0.500491	-0.121864	0.011302	0.000480
28	1.400000	0.500423	-0.129414	0.011515	0.000471
29	1.450000	0.500354	-0.136949	0.011725	0.000462
30	1.500000	0.500284	-0.144444	0.011931	0.000454
31	1.550000	0.500212	-0.152129	0.012135	0.000446
32	1.600000	0.500139	-0.159610	0.012335	0.000439
33	1.650000	0.500066	-0.166306	0.012532	0.000432
34	1.700000	0.499991	-0.174779	0.012727	0.000425
35	1.750000	0.499915	-0.182389	0.012920	0.000418
36	1.800000	0.499838	-0.190289	0.013110	0.000412
37	1.850000	0.499760	-0.197965	0.013298	0.000406
38	1.900000	0.499681	-0.205929	0.013483	0.000400
39	1.950000	0.499601	-0.213476	0.013666	0.000394
40	2.000000	0.499521	-0.221462	0.013848	0.000389
41	2.050000	0.499439	-0.230937	0.014028	0.000384
42	2.100000	0.499357	-0.237672	0.014205	0.000379
43	2.150000	0.499274	-0.245694	0.014381	0.000374
44	2.200000	0.499191	-0.253560	0.014555	0.000369
45	2.250000	0.499106	-0.261527	0.014727	0.000365
46	2.300000	0.499022	-0.269501	0.014898	0.000360
47	2.350000	0.498936	-0.277766	0.015068	0.000356
48	2.400000	0.498851	-0.283248	0.015234	0.000352
49	2.450000	0.498764	-0.292763	0.015401	0.000348
50	2.500000	0.498677	-0.301096	0.015566	0.000344
51	2.550000	0.498590	-0.309211	0.015730	0.000340
52	2.600000	0.498501	-0.320121	0.015893	0.000336
53	2.650000	0.498412	-0.326721	0.016053	0.000333
54	2.700000	0.498323	-0.334789	0.016213	0.000329
55	2.750000	0.498233	-0.342816	0.016372	0.000326
56	2.800000	0.498144	-0.347516	0.016528	0.000323
57	2.850000	0.498054	-0.357135	0.016684	0.000319
58	2.900000	0.497963	-0.366039	0.016840	0.000316
59	2.950000	0.497871	-0.378878	0.016996	0.000313
60	3.000000	0.497779	-0.385082	0.017148	0.000310
61	3.050000	0.497688	-0.388190	0.017298	0.000307
62	3.100000	0.497596	-0.398155	0.017450	0.000304
63	3.150000	0.497502	-0.411961	0.017602	0.000301
64	3.200000	0.497409	-0.418411	0.017751	0.000299
65	3.250000	0.497316	-0.420326	0.017897	0.000296
66	3.300000	0.497222	-0.436884	0.018047	0.000293
67	3.350000	0.497128	-0.437910	0.018191	0.000291
68	3.400000	0.497033	-0.453727	0.018340	0.000288
69	3.450000	0.496939	-0.453911	0.018482	0.000286
70	3.500000	0.496845	-0.464889	0.018627	0.000284
71	3.550000	0.496750	-0.474378	0.018771	0.000281
72	3.600000	0.496654	-0.482899	0.018913	0.000279
73	3.650000	0.496559	-0.491316	0.019055	0.000277
74	3.700000	0.496462	-0.500261	0.019197	0.000274
75	3.750000	0.496365	-0.515462	0.019340	0.000272
76	3.800000	0.496269	-0.513102	0.019476	0.000270
77	3.850000	0.496171	-0.530937	0.019618	0.000268
78	3.900000	0.496075	-0.528989	0.019753	0.000266
79	3.950000	0.495977	-0.548163	0.019895	0.000264
80	4.000000	0.495881	-0.545687	0.020028	0.000262
