1	0.050000	10.045830	0.151258	0.000475	0.233074
2	0.100000	10.089666	0.285656	0.000664	0.168440
3	0.150000	10.133468	0.422608	0.000805	0.140578
4	0.200000	10.177428	0.558218	0.000920	0.124414
5	0.250000	10.221624	0.692465	0.001018	0.113692
6	0.300000	10.266099	0.825441	0.001104	0.106014
7	0.350000	10.310878	0.957173	0.001181	0.100235
8	0.400000	10.355981	1.087752	0.001249	0.095734
9	0.450000	10.401424	1.217251	0.001312	0.092141
10	0.500000	10.447217	1.345575	0.001369	0.089218
11	0.550000	10.493376	1.473074	0.001421	0.086810
12	0.600000	10.539905	1.599408	0.001470	0.084803
13	0.650000	10.586815	1.724893	0.001515	0.083119
14	0.700000	10.634113	1.849410	0.001556	0.081698
15	0.750000	10.681810	1.973165	0.001595	0.080496
16	0.800000	10.729910	2.095924	0.001631	0.079477
17	0.850000	10.778423	2.218065	0.001665	0.078616
18	0.900000	10.827355	2.339322	0.001696	0.077888
19	0.950000	10.876712	2.459760	0.001725	0.077278
20	1.000000	10.926503	2.579666	0.001753	0.076770
21	1.050000	10.976736	2.698870	0.001779	0.076353
22	1.100000	11.027414	2.817231	0.001803	0.076017
23	1.150000	11.078547	2.935126	0.001826	0.075753
24	1.200000	11.130143	3.052432	0.001847	0.075554
25	1.250000	11.182206	3.169044	0.001867	0.075414
26	1.300000	11.234747	3.285312	0.001885	0.075329
27	1.350000	11.287770	3.400890	0.001903	0.075293
28	1.400000	11.341284	3.516011	0.001919	0.075303
29	1.450000	11.395297	3.630792	0.001934	0.075356
30	1.500000	11.449816	3.745031	0.001948	0.075448
31	1.550000	11.504846	3.858715	0.001961	0.075577
32	1.600000	11.560399	3.972361	0.001974	0.075742
33	1.650000	11.616482	4.085501	0.001985	0.075939
34	1.700000	11.673103	4.198422	0.001996	0.076167
35	1.750000	11.730267	4.310618	0.002005	0.076424
36	1.800000	11.787986	4.423060	0.002014	0.076710
37	1.850000	11.846268	4.535094	0.002023	0.077023
38	1.900000	11.905121	4.646945	0.002030	0.077362
39	1.950000	11.964553	4.758486	0.002037	0.077726
40	2.000000	12.024572	4.869887	0.002044	0.078113
41	2.050000	12.085191	4.981393	0.002049	0.078525
42	2.100000	12.146416	5.092657	0.002054	0.078960
43	2.150000	12.208258	5.203976	0.002059	0.079416
44	2.200000	12.270726	5.315292	0.002063	0.079895
45	2.250000	12.333830	5.426530	0.002066	0.080395
46	2.300000	12.397580	5.537960	0.002069	0.080916
47	2.350000	12.461986	5.649345	0.002072	0.081457
48	2.400000	12.527058	5.760989	0.002074	0.082019
49	2.450000	12.592807	5.872877	0.002075	0.082601
50	2.500000	12.659245	5.985044	0.002076	0.083203
51	2.550000	12.726381	6.097420	0.002077	0.083825
52	2.600000	12.794228	6.210110	0.002077	0.084467
53	2.650000	12.862798	6.323462	0.002077	0.085129
54	2.700000	12.932099	6.436900	0.002076	0.085809
55	2.750000	13.002151	6.548492	0.002076	0.086504
56	2.800000	13.072953	6.665460	0.002074	0.087230
57	2.850000	13.144532	6.778572	0.002073	0.087964
58	2.900000	13.216891	6.894191	0.002071	0.088723
59	2.950000	13.290047	7.011217	0.002069	0.089503
60	3.000000	13.364013	7.129237	0.002066	0.090303
61	3.050000	13.438803	7.248330	0.002063	0.091124
62	3.100000	13.514429	7.368327	0.002060	0.091964
63	3.150000	13.590906	7.489644	0.002057	0.092824
64	3.200000	13.668250	7.612684	0.002053	0.093706
65	3.250000	13.746474	7.737066	0.002049	0.094608
66	3.300000	13.825597	7.863556	0.002045	0.095533
67	3.350000	13.905629	7.991543	0.002040	0.096477
68	3.400000	13.986591	8.122149	0.002035	0.097445
69	3.450000	14.068497	8.254940	0.002030	0.098434
70	3.500000	14.151363	8.390640	0.002025	0.099445
71	3.550000	14.235209	8.529421	0.002020	0.100479
72	3.600000	14.320049	8.671634	0.002014	0.101536
73	3.650000	14.405904	8.817807	0.002008	0.102617
74	3.700000	14.492790	8.968604	0.002002	0.103721
75	3.750000	14.580727	9.124460	0.001996	0.104849
76	3.800000	14.669735	9.286766	0.001989	0.106002
77	3.850000	14.759832	9.455948	0.001983	0.107179
78	3.900000	14.851041	9.633797	0.001976	0.108382
79	3.950000	14.943379	9.821728	0.001969	0.109609
80	4.000000	15.036871	10.022453	0.001961	0.110861
