1	0.050000	0.502980	0.194923	0.002110	0.002631
2	0.055946	0.503283	0.186152	0.002233	0.002487
3	0.062599	0.503618	0.206105	0.002360	0.002356
4	0.070042	0.503989	0.228666	0.002495	0.002234
5	0.078372	0.504402	0.253616	0.002636	0.002119
6	0.087691	0.504861	0.281313	0.002784	0.002011
7	0.098119	0.505370	0.312104	0.002939	0.001910
8	0.109787	0.505937	0.346319	0.003102	0.001815
9	0.122842	0.506567	0.384197	0.003273	0.001725
10	0.137450	0.507270	0.426392	0.003453	0.001642
11	0.153795	0.508052	0.473125	0.003640	0.001564
12	0.172083	0.508925	0.525020	0.003835	0.001490
13	0.192547	0.509898	0.582579	0.004040	0.001422
14	0.215443	0.510985	0.646359	0.004252	0.001358
15	0.241063	0.512199	0.717094	0.004473	0.001299
16	0.269729	0.513556	0.795469	0.004703	0.001244
17	0.301804	0.515075	0.882235	0.004940	0.001192
18	0.337693	0.516776	0.978255	0.005185	0.001145
19	0.377850	0.518683	1.084536	0.005438	0.001101
20	0.422782	0.520822	1.201916	0.005697	0.001062
21	0.473057	0.523226	1.331586	0.005963	0.001025
22	0.529311	0.525930	1.474782	0.006233	0.000992
23	0.592254	0.528975	1.632547	0.006506	0.000963
24	0.662682	0.532411	1.806468	0.006782	0.000937
25	0.741485	0.536292	1.997836	0.007058	0.000914
26	0.829658	0.540685	2.208389	0.007332	0.000895
27	0.928317	0.545669	2.439651	0.007601	0.000879
28	1.038709	0.551336	2.693509	0.007863	0.000867
29	1.162227	0.557796	2.972254	0.008114	0.000859
30	1.300433	0.565182	3.277597	0.008351	0.000855
31	1.455074	0.573656	3.612327	0.008570	0.000856
32	1.628105	0.583417	3.979051	0.008765	0.000861
33	1.821711	0.594709	4.381083	0.008931	0.000872
34	2.038341	0.607840	4.823256	0.009063	0.000889
35	2.280730	0.623201	5.310034	0.009155	0.000914
36	2.551944	0.641296	5.849150	0.009201	0.000948
37	2.855409	0.662788	6.452682	0.009192	0.000994
38	3.194960	0.688561	7.138451	0.009122	0.001054
39	3.574889	0.719832	7.942499	0.008983	0.001133
40	3.999998	0.758310	8.954227	0.008767	0.001239
